id,type,no. of threads,number of bins,total spaces,average waste,time,bin Capacity,number of objects
-1,FFDP,7,61339,4.4103496E7,719.0123,1168778100,1000,100000
-1,FFDP,7,61339,4.4103496E7,719.0123,1186882400,1000,100000
-1,FFDP,7,61339,4.4103496E7,719.0123,1215439100,1000,100000
-1,FFDP,7,61339,4.4103496E7,719.0123,1246293000,1000,100000
-1,FFDP,7,61339,4.4103496E7,719.0123,1531633100,1000,100000
-1,FFDP,7,61339,4.4103496E7,719.0123,1386959600,1000,100000
-1,FFDP,7,61339,4.4103496E7,719.0123,1239608100,1000,100000
-1,FFDP,7,61339,4.4103496E7,719.0123,1196254400,1000,100000
-1,FFDP,7,61339,4.4103496E7,719.0123,1181377500,1000,100000
-1,FFDP,7,61339,4.4103496E7,719.0123,1165006500,1000,100000
-1,FFDP,7,61339,4.4103496E7,719.0123,1376717000,1000,100000
-1,FFDP,7,61339,4.4103496E7,719.0123,1351263100,1000,100000
-1,FFDP,7,61339,4.4103496E7,719.0123,1155470200,1000,100000
-1,FFDP,7,61339,4.4103496E7,719.0123,1163773100,1000,100000
-1,FFDP,7,61339,4.4103496E7,719.0123,1186275200,1000,100000
-1,FFDP,7,61339,4.4103496E7,719.0123,1183668900,1000,100000
-1,FFDP,7,61339,4.4103496E7,719.0123,1167134900,1000,100000
-1,FFDP,8,61339,4.4103496E7,719.0123,1191837600,1000,100000
-1,FFDP,8,61339,4.4103496E7,719.0123,1194466700,1000,100000
-1,FFDP,8,61339,4.4103496E7,719.0123,1201944400,1000,100000
-1,FFDP,8,61339,4.4103496E7,719.0123,1182884500,1000,100000
-1,FFDP,8,61339,4.4103496E7,719.0123,1185479700,1000,100000
-1,FFDP,8,61339,4.4103496E7,719.0123,1185294900,1000,100000
-1,FFDP,8,61339,4.4103496E7,719.0123,1169427100,1000,100000
-1,FFDP,8,61339,4.4103496E7,719.0123,1186270700,1000,100000
-1,FFDP,8,61339,4.4103496E7,719.0123,1174194600,1000,100000
-1,FFDP,8,61339,4.4103496E7,719.0123,1160580200,1000,100000
-1,FFDP,8,61339,4.4103496E7,719.0123,1178084400,1000,100000
-1,FFDP,8,61339,4.4103496E7,719.0123,1175478100,1000,100000
-1,FFDP,8,61339,4.4103496E7,719.0123,1180997100,1000,100000
-1,FFDP,8,61339,4.4103496E7,719.0123,1211253600,1000,100000
-1,FFDP,8,61339,4.4103496E7,719.0123,1306222300,1000,100000
-1,FFDP,8,61339,4.4103496E7,719.0123,1182849900,1000,100000
-1,FFDP,8,61339,4.4103496E7,719.0123,1183343100,1000,100000
-1,FFDP,8,61339,4.4103496E7,719.0123,1218489500,1000,100000
-1,FFDP,8,61339,4.4103496E7,719.0123,1153293000,1000,100000
-1,FFDP,8,61339,4.4103496E7,719.0123,1189891700,1000,100000
-1,FFDP,8,61339,4.4103496E7,719.0123,1182870000,1000,100000
-1,FFDP,8,61339,4.4103496E7,719.0123,1189342400,1000,100000
-1,FFDP,8,61339,4.4103496E7,719.0123,1223443600,1000,100000
